Date/Time,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
1996/11/2,1996,11,2,-1.95,0.566666667,0,0.566666667,0
1996/11/3,1996,11,3,-2.216666667,0,0.1,0.1,0
1996/11/4,1996,11,4,-1.7,0,2.85,2.85,0
1996/11/5,1996,11,5,-1.6,0,2.933333333,2.9,2.5
1996/11/6,1996,11,6,-0.966666667,0,3.15,3.083333333,4.166666667
1996/11/7,1996,11,7,-0.7,0,3.15,3.083333333,5.833333333
1996/11/8,1996,11,8,-0.5,0,3.15,3.083333333,7.166666667
1996/11/9,1996,11,9,0.433333333,0,3.05,2.983333333,7.166666667
1996/11/10,1996,11,10,0.633333333,0,0.3,0.233333333,7.166666667
1996/11/11,1996,11,11,0.733333333,0,0.216666667,0.183333333,4.666666667
1996/11/12,1996,11,12,0.833333333,0,0,0,3
1996/11/13,1996,11,13,1.25,0.533333333,0,0.533333333,1.333333333
1996/11/14,1996,11,14,1.083333333,0.9,0.583333333,1.433333333,0
1996/11/15,1996,11,15,-1.066666667,0.9,0.583333333,1.433333333,0.166666667
1996/11/16,1996,11,16,-3.35,0.9,2.95,3.1,0.333333333
1996/11/17,1996,11,17,-5.3,0.9,6.916666667,5.75,1.833333333
1996/11/18,1996,11,18,-7.75,0.9,8.016666667,6.483333333,5.166666667
1996/11/19,1996,11,19,-10.85,0.366666667,12.01666667,8.816666667,8.833333333
1996/11/20,1996,11,20,-14.46666667,0,12.03333333,8.3,13.83333333
1996/11/21,1996,11,21,-16.51666667,0,13.18333333,9.083333333,18.66666667
1996/11/22,1996,11,22,-17.26666667,0,11.5,7.833333333,22.33333333
1996/11/23,1996,11,23,-18.25,0,7.533333333,5.183333333,24.33333333
1996/11/24,1996,11,24,-17.9,0,6.6,4.55,24.5
1996/11/25,1996,11,25,-15.85,0,2.6,1.683333333,24.33333333
1996/11/26,1996,11,26,-13.01666667,0,2.25,1.45,22.83333333
1996/11/27,1996,11,27,-10.5,0,3.933333333,2.583333333,21.66666667
1996/11/28,1996,11,28,-7.716666667,0,4.916666667,3.4,24.16666667
1996/11/29,1996,11,29,-5.233333333,0,5.033333333,3.483333333,27
1996/11/30,1996,11,30,-3.733333333,0,5.55,3.816666667,29.16666667
1996/12/1,1996,12,1,-2.916666667,0,6.866666667,4.516666667,31.33333333
1996/12/2,1996,12,2,-2.75,0,6.85,4.5,33.16666667
1996/12/3,1996,12,3,-3.75,0,4.016666667,2.583333333,34.66666667
1996/12/4,1996,12,4,-5.233333333,0,4.45,2.833333333,33.66666667
1996/12/5,1996,12,5,-4.983333333,0,4.333333333,2.75,33.16666667
1996/12/6,1996,12,6,-5.366666667,0,3.65,2.316666667,33.16666667
1996/12/7,1996,12,7,-6.283333333,0,4.066666667,2.9,32.83333333
1996/12/8,1996,12,8,-6.033333333,0.133333333,6.45,4.9,33.83333333
1996/12/9,1996,12,9,-5.283333333,0.133333333,6.5,4.95,36.66666667
1996/12/10,1996,12,10,-4.3,0.133333333,6.583333333,4.866666667,38.83333333
1996/12/11,1996,12,11,-4.133333333,0.133333333,6.733333333,4.95,41.83333333
1996/12/12,1996,12,12,-4.566666667,0.133333333,6.766666667,4.983333333,44.33333333
1996/12/13,1996,12,13,-5.2,0.133333333,5.033333333,3.7,47
1996/12/14,1996,12,14,-6.466666667,0,2.583333333,1.633333333,48.33333333
1996/12/15,1996,12,15,-6.983333333,0,3.7,2.25,46.33333333
1996/12/16,1996,12,16,-8.233333333,0,1.683333333,0.916666667,45.33333333
1996/12/17,1996,12,17,-11.28333333,0,1.533333333,0.833333333,43
1996/12/18,1996,12,18,-12.85,0,1.866666667,0.966666667,41.16666667
1996/12/19,1996,12,19,-13.25,0,3.1,1.766666667,39.83333333
1996/12/20,1996,12,20,-13.15,0,3.566666667,2,39.83333333
1996/12/21,1996,12,21,-14.91666667,0,2.933333333,1.6,40.5
1996/12/22,1996,12,22,-16.91666667,0,4.133333333,2.116666667,40.16666667
1996/12/23,1996,12,23,-17.43333333,0,4.35,2.216666667,41.16666667
1996/12/24,1996,12,24,-18.2,0,3.983333333,2.05,40.66666667
1996/12/25,1996,12,25,-19.2,0,2.75,1.25,39.83333333
1996/12/26,1996,12,26,-22.21666667,0,4.016666667,2.216666667,37.83333333
1996/12/27,1996,12,27,-22.86666667,0,8.05,5.35,38.66666667
1996/12/28,1996,12,28,-22.81666667,0,7.75,5.466666667,42
1996/12/29,1996,12,29,-22.18333333,0,12.96666667,9.4,43.33333333
1996/12/30,1996,12,30,-19.91666667,2.033333333,13.43333333,11.9,51
1996/12/31,1996,12,31,-17.55,4.716666667,13.43333333,14.58333333,56
1997/1/1,1997,1,1,-12.7,6.05,11.53333333,14.65,59.66666667
1997/1/2,1997,1,2,-8.583333333,6.6,6.966666667,11.8,58.83333333
1997/1/3,1997,1,3,-4.833333333,6.6,6.483333333,11.56666667,55.16666667
1997/1/4,1997,1,4,-2.183333333,6.6,1.05,7.533333333,52.66666667
1997/1/5,1997,1,5,-2.166666667,4.566666667,0.583333333,5.033333333,45.5
1997/1/6,1997,1,6,-3.066666667,1.883333333,0.75,2.483333333,40.83333333
1997/1/7,1997,1,7,-4.166666667,0.55,0.75,1.15,37.5
1997/1/8,1997,1,8,-5.116666667,0,0.75,0.6,36.66666667
1997/1/9,1997,1,9,-6.45,0,0.4,0.283333333,36.66666667
1997/1/10,1997,1,10,-7.733333333,0,0.6,0.416666667,36.16666667
1997/1/11,1997,1,11,-8.45,0,0.6,0.416666667,35.66666667
1997/1/12,1997,1,12,-10.25,0,0.433333333,0.283333333,35
1997/1/13,1997,1,13,-12.83333333,0,0.433333333,0.283333333,34.5
1997/1/14,1997,1,14,-15.08333333,0,0.633333333,0.416666667,34
1997/1/15,1997,1,15,-16.11666667,0,0.816666667,0.633333333,33.66666667
1997/1/16,1997,1,16,-17.13333333,0,0.683333333,0.533333333,33.33333333
1997/1/17,1997,1,17,-17.2,0,1.65,1.233333333,32.5
1997/1/18,1997,1,18,-14.18333333,0.05,1.816666667,1.4,33
1997/1/19,1997,1,19,-10.85,0.35,1.816666667,1.7,33.5
1997/1/20,1997,1,20,-7.516666667,0.35,1.616666667,1.566666667,33.66666667
1997/1/21,1997,1,21,-5.466666667,0.35,1.783333333,1.683333333,33.33333333
1997/1/22,1997,1,22,-3.066666667,0.35,2.6,2.316666667,33.16666667
1997/1/23,1997,1,23,-3.033333333,0.35,3.533333333,3.116666667,34
1997/1/24,1997,1,24,-6.25,0.3,3.766666667,3.316666667,35
1997/1/25,1997,1,25,-10.98333333,0,3.766666667,3.016666667,35.5
1997/1/26,1997,1,26,-15.41666667,0,3.766666667,3.016666667,36.16666667
1997/1/27,1997,1,27,-18.8,0,4.9,3.766666667,37.33333333
1997/1/28,1997,1,28,-19.68333333,0,4.166666667,3.2,39.83333333
1997/1/29,1997,1,29,-18.61666667,0.466666667,2.416666667,2.266666667,40.83333333
1997/1/30,1997,1,30,-14.41666667,1.616666667,2.016666667,3.05,39.33333333
1997/1/31,1997,1,31,-9.1,1.616666667,2.016666667,3.05,37.66666667
1997/2/1,1997,2,1,-5.9,1.616666667,2.016666667,3.05,35.66666667
1997/2/2,1997,2,2,-2.75,1.616666667,0.3,1.816666667,33.66666667
1997/2/3,1997,2,3,-2.266666667,1.616666667,0.15,1.716666667,30.16666667
1997/2/4,1997,2,4,-2.866666667,1.15,0,1.15,27.66666667
1997/2/5,1997,2,5,-4.933333333,0,0,0,26.5
1997/2/6,1997,2,6,-7.25,0,0,0,26
1997/2/7,1997,2,7,-8.616666667,0,0,0,26
1997/2/8,1997,2,8,-10.45,0,0,0,26
1997/2/9,1997,2,9,-10.96666667,0,0,0,26
1997/2/10,1997,2,10,-10.6,0,0,0,26
1997/2/11,1997,2,11,-10.06666667,0,0.2,0.133333333,26
1997/2/12,1997,2,12,-8.816666667,0,0.3,0.2,26
1997/2/13,1997,2,13,-6.8,0,0.3,0.2,26
1997/2/14,1997,2,14,-4.533333333,0,0.3,0.2,26
1997/2/15,1997,2,15,-2.316666667,0,0.3,0.2,25.83333333
1997/2/16,1997,2,16,-0.4,0,0.3,0.2,25.66666667
1997/2/17,1997,2,17,0.783333333,0.1,0.1,0.166666667,24.83333333
1997/2/18,1997,2,18,1.45,0.1,1.066666667,0.7,23.66666667
1997/2/19,1997,2,19,1.7,0.1,1.833333333,1.133333333,23.33333333
1997/2/20,1997,2,20,1.9,0.1,1.833333333,1.133333333,23.5
1997/2/21,1997,2,21,1.266666667,0.1,1.833333333,1.133333333,23.66666667
1997/2/22,1997,2,22,0.183333333,0.1,1.833333333,1.133333333,23.66666667
1997/2/23,1997,2,23,-0.5,0,1.833333333,1.033333333,24.33333333
1997/2/24,1997,2,24,-0.8,0,0.766666667,0.433333333,25.16666667
1997/2/25,1997,2,25,-0.966666667,0,0.033333333,0,25
1997/2/26,1997,2,26,-1.116666667,0,0.133333333,0.066666667,24.16666667
1997/2/27,1997,2,27,-1.4,0,0.133333333,0.066666667,23.33333333
1997/2/28,1997,2,28,-1.65,0,0.133333333,0.066666667,22.66666667
1997/3/1,1997,3,1,-2.116666667,0,1.083333333,0.566666667,21.83333333
1997/3/2,1997,3,2,-2.566666667,0,1.25,0.65,21.66666667
1997/3/3,1997,3,3,-3.25,0,1.216666667,0.65,21.66666667
1997/3/4,1997,3,4,-3.65,0,1.266666667,0.7,21.83333333
1997/3/5,1997,3,5,-4.866666667,0,1.6,0.866666667,22.33333333
1997/3/6,1997,3,6,-5.15,0,1.7,0.966666667,23
1997/3/7,1997,3,7,-3.9,0,1.333333333,0.916666667,24
1997/3/8,1997,3,8,-3.433333333,0,1.533333333,1.033333333,24.5
1997/3/9,1997,3,9,-2.716666667,0.2,2.7,2.133333333,25
1997/3/10,1997,3,10,-2.216666667,0.2,2.55,2.016666667,26
1997/3/11,1997,3,11,-1.45,0.2,2.316666667,1.9,26.5
1997/3/12,1997,3,12,-1.5,0.2,2.45,1.916666667,26.66666667
1997/3/13,1997,3,13,-3.633333333,0.2,1.866666667,1.466666667,26.66666667
1997/3/14,1997,3,14,-5.75,0.2,1.5,1.266666667,26.66666667
1997/3/15,1997,3,15,-7.116666667,0,1.666666667,1.166666667,26.66666667
1997/3/16,1997,3,16,-7.116666667,0,1.866666667,1.3,26.5
1997/3/17,1997,3,17,-6.65,0.066666667,1.983333333,1.45,26.5
1997/3/18,1997,3,18,-4.85,1.7,1.75,2.966666667,26.66666667
1997/3/19,1997,3,19,-2.066666667,3.9,1.75,5.166666667,25.66666667
1997/3/20,1997,3,20,1,4.4,1.816666667,5.7,23.66666667
1997/3/21,1997,3,21,2.333333333,4.4,0.483333333,4.7,21.33333333
1997/3/22,1997,3,22,2.8,4.4,0.283333333,4.566666667,18.5
1997/3/23,1997,3,23,3.5,4.333333333,0.366666667,4.583333333,15.16666667
1997/3/24,1997,3,24,2.733333333,2.7,0.366666667,2.95,11.16666667
1997/3/25,1997,3,25,2.966666667,0.816666667,0.366666667,1.066666667,7.833333333
1997/3/26,1997,3,26,3.183333333,0.316666667,0.5,0.666666667,5.5
1997/3/27,1997,3,27,3.716666667,0.316666667,0.916666667,0.9,3.5
1997/3/28,1997,3,28,3.266666667,0.316666667,1.316666667,1.1,1.833333333
1997/3/29,1997,3,29,2.583333333,0.316666667,1.016666667,0.883333333,0.666666667
1997/3/30,1997,3,30,3.5,0.316666667,1.016666667,0.883333333,0.166666667
1997/3/31,1997,3,31,2.85,0,1.016666667,0.566666667,0.166666667
1997/4/1,1997,4,1,2.316666667,0,0.816666667,0.433333333,0.166666667
1997/4/2,1997,4,2,1.816666667,0,0.4,0.2,0.166666667
1997/4/3,1997,4,3,2.066666667,0,0.833333333,0.5,0
1997/4/4,1997,4,4,1.816666667,0,0.833333333,0.5,0.5
1997/4/5,1997,4,5,0.466666667,0,0.833333333,0.5,0.666666667
1997/4/6,1997,4,6,-0.25,0,0.833333333,0.5,0.666666667
1997/4/7,1997,4,7,-1.783333333,0,0.833333333,0.5,0.666666667
1997/4/8,1997,4,8,-2.666666667,0,0.833333333,0.5,0.666666667
1997/4/9,1997,4,9,-3.933333333,0,0,0,0.666666667
1997/4/10,1997,4,10,-4.266666667,0,0,0,0.166666667
1997/4/11,1997,4,11,-4.1,0,0,0,0
1997/4/12,1997,4,12,-3.866666667,0,0,0,0
1997/4/13,1997,4,13,-2.583333333,0,0,0,0
1997/4/14,1997,4,14,-1.233333333,0,0.1,0.066666667,0
1997/4/15,1997,4,15,0.133333333,0,0.1,0.066666667,0
1997/4/16,1997,4,16,2.5,0.75,0.1,0.816666667,0
1997/4/17,1997,4,17,4.15,0.75,0.1,0.816666667,0
1997/4/18,1997,4,18,4.85,0.85,0.1,0.916666667,0
1997/4/19,1997,4,19,5.716666667,1.633333333,0.1,1.7,0
1997/4/20,1997,4,20,6.333333333,1.883333333,0,1.883333333,0
1997/4/21,1997,4,21,6.933333333,1.966666667,0,1.966666667,0
1997/4/22,1997,4,22,6.35,1.216666667,0,1.216666667,0
1997/4/23,1997,4,23,5.6,1.216666667,0,1.216666667,0
1997/4/24,1997,4,24,5.766666667,1.116666667,0,1.116666667,0
1997/4/25,1997,4,25,5.5,0.333333333,0,0.333333333,0
1997/4/26,1997,4,26,5.483333333,0.116666667,0,0.116666667,0
1997/4/27,1997,4,27,5.716666667,0.533333333,0,0.533333333,0
1997/4/28,1997,4,28,5.333333333,0.533333333,0,0.533333333,0
1997/4/29,1997,4,29,5.516666667,0.983333333,0,0.983333333,0
1997/4/30,1997,4,30,5.633333333,1.15,0,1.15,0
1997/5/1,1997,5,1,5.483333333,1.933333333,0,1.933333333,0
1997/5/2,1997,5,2,5.516666667,1.9,0,1.9,0
1997/5/3,1997,5,3,4.933333333,1.433333333,0,1.433333333,0
1997/5/4,1997,5,4,5.5,1.533333333,0,1.533333333,0
1997/5/5,1997,5,5,5.833333333,1.383333333,0,1.383333333,0
1997/5/6,1997,5,6,6.083333333,1.416666667,0,1.416666667,0
1997/5/7,1997,5,7,6.333333333,0.7,0,0.7,0
1997/5/8,1997,5,8,6.3,0.7,0,0.7,0
1997/5/9,1997,5,9,7.2,0.666666667,0,0.666666667,0
1997/5/10,1997,5,10,7.483333333,0.566666667,0,0.566666667,0
1997/5/11,1997,5,11,8.05,0.266666667,0,0.266666667,0
1997/5/12,1997,5,12,8.683333333,0.066666667,0,0.066666667,0
1997/5/13,1997,5,13,9.816666667,0,0,0,0
1997/5/14,1997,5,14,10.91666667,0,0,0,0
1997/5/15,1997,5,15,11.7,0,0,0,0
1997/5/16,1997,5,16,12.53333333,0,0,0,0
1997/5/17,1997,5,17,12.78333333,0.25,0,0.25,0
1997/5/18,1997,5,18,12.21666667,0.25,0,0.25,0
1997/5/19,1997,5,19,11.36666667,0.466666667,0,0.466666667,0
1997/5/20,1997,5,20,9.8,0.933333333,0.266666667,1.2,0
1997/5/21,1997,5,21,8.383333333,1.166666667,0.266666667,1.433333333,0
1997/5/22,1997,5,22,7.466666667,1.166666667,0.266666667,1.433333333,0
1997/5/23,1997,5,23,6.85,2.516666667,0.266666667,2.783333333,0
1997/5/24,1997,5,24,6.633333333,2.566666667,0.266666667,2.833333333,0
1997/5/25,1997,5,25,6.783333333,2.916666667,0.266666667,3.183333333,0
1997/5/26,1997,5,26,7.566666667,2.45,0,2.45,0
1997/5/27,1997,5,27,8.45,2.216666667,0,2.216666667,0
1997/5/28,1997,5,28,9.016666667,2.216666667,0,2.216666667,0
1997/5/29,1997,5,29,9.866666667,0.7,0,0.7,0
1997/5/30,1997,5,30,11.18333333,0.65,0,0.65,0
1997/5/31,1997,5,31,12.75,2.016666667,0,2.016666667,0
1997/6/1,1997,6,1,13.3,2.05,0,2.05,0
1997/6/2,1997,6,2,13.5,2.05,0,2.05,0
1997/6/3,1997,6,3,13.38333333,3.066666667,0,3.066666667,0
1997/6/4,1997,6,4,13.78333333,3.716666667,0,3.716666667,0
1997/6/5,1997,6,5,13.73333333,3.716666667,0,3.716666667,0
1997/6/6,1997,6,6,12.65,1.783333333,0,1.783333333,0
1997/6/7,1997,6,7,12.71666667,1.75,0,1.75,0
1997/6/8,1997,6,8,12.88333333,1.75,0,1.75,0
1997/6/9,1997,6,9,13.41666667,0.733333333,0,0.733333333,0
1997/6/10,1997,6,10,13.43333333,0,0,0,0
1997/6/11,1997,6,11,13.08333333,2.9,0,2.9,0
1997/6/12,1997,6,12,13.61666667,2.9,0,2.9,0
1997/6/13,1997,6,13,14.21666667,3.333333333,0,3.333333333,0
1997/6/14,1997,6,14,14.71666667,3.333333333,0,3.333333333,0
1997/6/15,1997,6,15,14.91666667,3.333333333,0,3.333333333,0
1997/6/16,1997,6,16,15.2,3.333333333,0,3.333333333,0
1997/6/17,1997,6,17,15.96666667,1,0,1,0
1997/6/18,1997,6,18,15.51666667,1.433333333,0,1.433333333,0
1997/6/19,1997,6,19,14.35,1.55,0,1.55,0
1997/6/20,1997,6,20,13.33333333,1.55,0,1.55,0
1997/6/21,1997,6,21,12.56666667,3.083333333,0,3.083333333,0
1997/6/22,1997,6,22,11.23333333,3.316666667,0,3.316666667,0
1997/6/23,1997,6,23,10.2,2.75,0,2.75,0
1997/6/24,1997,6,24,10.03333333,2.45,0,2.45,0
1997/6/25,1997,6,25,10.46666667,2,0,2,0
1997/6/26,1997,6,26,10.93333333,2.266666667,0,2.266666667,0
1997/6/27,1997,6,27,11.21666667,0.733333333,0,0.733333333,0
1997/6/28,1997,6,28,11.7,1.083333333,0,1.083333333,0
1997/6/29,1997,6,29,11.25,1.416666667,0,1.416666667,0
1997/6/30,1997,6,30,11.23333333,1.283333333,0,1.283333333,0
1997/7/1,1997,7,1,11.58333333,1.183333333,0,1.183333333,0
1997/7/2,1997,7,2,11.71666667,1.316666667,0,1.316666667,0
1997/7/3,1997,7,3,11.71666667,1.316666667,0,1.316666667,0
1997/7/4,1997,7,4,12.16666667,0.733333333,0,0.733333333,0
1997/7/5,1997,7,5,13.76666667,1.083333333,0,1.083333333,0
1997/7/6,1997,7,6,14.41666667,1.15,0,1.15,0
1997/7/7,1997,7,7,14.43333333,1.15,0,1.15,0
1997/7/8,1997,7,8,15.1,0.85,0,0.85,0
1997/7/9,1997,7,9,15.75,1.55,0,1.55,0
1997/7/10,1997,7,10,15.4,1.7,0,1.7,0
1997/7/11,1997,7,11,14.11666667,1.116666667,0,1.116666667,0
1997/7/12,1997,7,12,13.9,1.05,0,1.05,0
1997/7/13,1997,7,13,13.95,1.15,0,1.15,0
1997/7/14,1997,7,14,13.8,1.05,0,1.05,0
1997/7/15,1997,7,15,13.71666667,0.45,0,0.45,0
1997/7/16,1997,7,16,14.55,0.3,0,0.3,0
1997/7/17,1997,7,17,15.33333333,0.533333333,0,0.533333333,0
1997/7/18,1997,7,18,15.66666667,0.533333333,0,0.533333333,0
1997/7/19,1997,7,19,16.23333333,0.433333333,0,0.433333333,0
1997/7/20,1997,7,20,16.33333333,0.433333333,0,0.433333333,0
1997/7/21,1997,7,21,16.78333333,1.066666667,0,1.066666667,0
1997/7/22,1997,7,22,16.73333333,1.066666667,0,1.066666667,0
1997/7/23,1997,7,23,16.76666667,0.733333333,0,0.733333333,0
1997/7/24,1997,7,24,16.71666667,0.933333333,0,0.933333333,0
1997/7/25,1997,7,25,16.23333333,1,0,1,0
1997/7/26,1997,7,26,15.56666667,1,0,1,0
1997/7/27,1997,7,27,14.73333333,0.266666667,0,0.266666667,0
1997/7/28,1997,7,28,14.9,0.266666667,0,0.266666667,0
1997/7/29,1997,7,29,15.71666667,0.433333333,0,0.433333333,0
1997/7/30,1997,7,30,15.93333333,0.916666667,0,0.916666667,0
1997/7/31,1997,7,31,16.25,0.85,0,0.85,0
1997/8/1,1997,8,1,16.93333333,0.916666667,0,0.916666667,0
1997/8/2,1997,8,2,17.53333333,0.916666667,0,0.916666667,0
1997/8/3,1997,8,3,17.48333333,0.916666667,0,0.916666667,0
1997/8/4,1997,8,4,17.7,0.75,0,0.75,0
1997/8/5,1997,8,5,18.51666667,0.066666667,0,0.066666667,0
1997/8/6,1997,8,6,19.15,0.066666667,0,0.066666667,0
1997/8/7,1997,8,7,19.5,0.033333333,0,0.033333333,0
1997/8/8,1997,8,8,19.25,1.066666667,0,1.066666667,0
1997/8/9,1997,8,9,18.31666667,1.066666667,0,1.066666667,0
1997/8/10,1997,8,10,16.98333333,1.066666667,0,1.066666667,0
1997/8/11,1997,8,11,15.78333333,1.066666667,0,1.066666667,0
1997/8/12,1997,8,12,15.35,1.233333333,0,1.233333333,0
1997/8/13,1997,8,13,14.53333333,1.366666667,0,1.366666667,0
1997/8/14,1997,8,14,14.98333333,0.333333333,0,0.333333333,0
1997/8/15,1997,8,15,15.23333333,0.783333333,0,0.783333333,0
1997/8/16,1997,8,16,15.3,0.783333333,0,0.783333333,0
1997/8/17,1997,8,17,14.98333333,0.783333333,0,0.783333333,0
1997/8/18,1997,8,18,14.46666667,0.983333333,0,0.983333333,0
1997/8/19,1997,8,19,14.58333333,0.816666667,0,0.816666667,0
1997/8/20,1997,8,20,14.16666667,1.183333333,0,1.183333333,0
1997/8/21,1997,8,21,15.01666667,0.733333333,0,0.733333333,0
1997/8/22,1997,8,22,15.58333333,0.733333333,0,0.733333333,0
1997/8/23,1997,8,23,16.15,0.733333333,0,0.733333333,0
1997/8/24,1997,8,24,15.8,1.216666667,0,1.216666667,0
1997/8/25,1997,8,25,15.93333333,1.216666667,0,1.216666667,0
1997/8/26,1997,8,26,15.98333333,0.85,0,0.85,0
1997/8/27,1997,8,27,15.33333333,0.85,0,0.85,0
1997/8/28,1997,8,28,14.48333333,0.85,0,0.85,0
1997/8/29,1997,8,29,14.03333333,0.85,0,0.85,0
1997/8/30,1997,8,30,14.1,0,0,0,0
1997/8/31,1997,8,31,13.75,0,0,0,0
1997/9/1,1997,9,1,14.18333333,0,0,0,0
1997/9/2,1997,9,2,14.46666667,0,0,0,0
1997/9/3,1997,9,3,15.35,2.6,0,2.6,0
1997/9/4,1997,9,4,15.9,2.6,0,2.6,0
1997/9/5,1997,9,5,15.81666667,2.8,0,2.8,0
1997/9/6,1997,9,6,15.73333333,2.8,0,2.8,0
1997/9/7,1997,9,7,14.08333333,2.8,0,2.8,0
1997/9/8,1997,9,8,13.3,2.8,0,2.8,0
1997/9/9,1997,9,9,12.5,0.2,0,0.2,0
1997/9/10,1997,9,10,12.06666667,0.2,0,0.2,0
1997/9/11,1997,9,11,12.23333333,0.033333333,0,0.033333333,0
1997/9/12,1997,9,12,11.9,0.433333333,0,0.433333333,0
1997/9/13,1997,9,13,12.1,1.016666667,0,1.016666667,0
1997/9/14,1997,9,14,12.15,2.6,0,2.6,0
1997/9/15,1997,9,15,11.98333333,3.183333333,0,3.183333333,0
1997/9/16,1997,9,16,11.11666667,3.716666667,0,3.716666667,0
1997/9/17,1997,9,17,10.41666667,5.183333333,0,5.183333333,0
1997/9/18,1997,9,18,9.55,4.816666667,0,4.816666667,0
1997/9/19,1997,9,19,9.116666667,4.233333333,0,4.233333333,0
1997/9/20,1997,9,20,8.683333333,2.65,0,2.65,0
1997/9/21,1997,9,21,8.866666667,2.066666667,0,2.066666667,0
1997/9/22,1997,9,22,9.35,1.533333333,0,1.533333333,0
1997/9/23,1997,9,23,9.9,0.033333333,0,0.033333333,0
1997/9/24,1997,9,24,10.93333333,0,0,0,0
1997/9/25,1997,9,25,11.81666667,0.166666667,0,0.166666667,0
1997/9/26,1997,9,26,12.11666667,0.833333333,0,0.833333333,0
1997/9/27,1997,9,27,11.81666667,0.833333333,0,0.833333333,0
1997/9/28,1997,9,28,11.85,0.833333333,0,0.833333333,0
1997/9/29,1997,9,29,12.13333333,0.833333333,0,0.833333333,0
1997/9/30,1997,9,30,12.38333333,0.933333333,0,0.933333333,0
1997/10/1,1997,10,1,12.83333333,0.883333333,0,0.883333333,0
1997/10/2,1997,10,2,12.58333333,0.716666667,0,0.716666667,0
1997/10/3,1997,10,3,12.08333333,2.366666667,0,2.366666667,0
1997/10/4,1997,10,4,11.25,4.333333333,0,4.333333333,0
1997/10/5,1997,10,5,10.21666667,4.333333333,0,4.333333333,0
1997/10/6,1997,10,6,8.6,4.233333333,0,4.233333333,0
1997/10/7,1997,10,7,6.85,4.5,0,4.5,0
1997/10/8,1997,10,8,6.066666667,4,0.216666667,4.216666667,0
1997/10/9,1997,10,9,4.966666667,2.35,1.616666667,3.966666667,0
1997/10/10,1997,10,10,4.45,0.383333333,1.616666667,2,0
1997/10/11,1997,10,11,3.433333333,0.383333333,1.75,2.133333333,0
1997/10/12,1997,10,12,3,0.383333333,1.75,2.133333333,0
1997/10/13,1997,10,13,3.05,0,1.75,1.75,0
1997/10/14,1997,10,14,3.516666667,0,1.533333333,1.533333333,0
1997/10/15,1997,10,15,4.366666667,0,0.133333333,0.133333333,0
1997/10/16,1997,10,16,5.916666667,0,0.133333333,0.133333333,0
1997/10/17,1997,10,17,6.9,1.133333333,0,1.133333333,0
1997/10/18,1997,10,18,7.683333333,1.133333333,0,1.133333333,0
1997/10/19,1997,10,19,7.45,1.133333333,0,1.133333333,0
1997/10/20,1997,10,20,6.733333333,1.133333333,0,1.133333333,0
1997/10/21,1997,10,21,6.516666667,1.133333333,0,1.133333333,0
1997/10/22,1997,10,22,4.8,1.566666667,0,1.566666667,0
1997/10/23,1997,10,23,3.866666667,0.466666667,0.366666667,0.833333333,0
1997/10/24,1997,10,24,3,0.466666667,0.366666667,0.833333333,0
1997/10/25,1997,10,25,2.483333333,0.466666667,0.366666667,0.833333333,0
1997/10/26,1997,10,26,3.016666667,1.45,0.366666667,1.816666667,0
1997/10/27,1997,10,27,3.133333333,1.45,0.366666667,1.816666667,0
1997/10/28,1997,10,28,3.266666667,1.25,0.366666667,1.616666667,0
1997/10/29,1997,10,29,3.633333333,2.016666667,0,2.016666667,0
1997/10/30,1997,10,30,4.216666667,2.75,0,2.75,0
1997/10/31,1997,10,31,5.15,2.75,0,2.75,0
1997/11/1,1997,11,1,4.84,2.12,0,2.12,0
1997/11/2,1997,11,2,4.725,2.65,0,2.65,0
1997/11/3,1997,11,3,5.1,3.066666667,0,3.066666667,0
1997/11/4,1997,11,4,5.5,2.2,0,2.2,0
1997/11/5,1997,11,5,6.4,0,0,0,0
1997/11/6,1997,11,6,,,,,
1997/11/7,1997,11,7,,,,,
1997/11/8,1997,11,8,,,,,
1997/11/9,1997,11,9,,,,,
1997/11/10,1997,11,10,,,,,
1997/11/11,1997,11,11,,,,,
1997/11/12,1997,11,12,,,,,
1997/11/13,1997,11,13,,,,,
1997/11/14,1997,11,14,,,,,
1997/11/15,1997,11,15,,,,,
1997/11/16,1997,11,16,,,,,
1997/11/17,1997,11,17,,,,,
1997/11/18,1997,11,18,,,,,
1997/11/19,1997,11,19,,,,,
1997/11/20,1997,11,20,,,,,
1997/11/21,1997,11,21,,,,,
1997/11/22,1997,11,22,,,,,
1997/11/23,1997,11,23,,,,,
1997/11/24,1997,11,24,,,,,
1997/11/25,1997,11,25,,,,,
1997/11/26,1997,11,26,,,,,
1997/11/27,1997,11,27,,,,,
1997/11/28,1997,11,28,,,,,
1997/11/29,1997,11,29,,,,,
1997/11/30,1997,11,30,,,,,
1997/12/1,1997,12,1,,,,,
1997/12/2,1997,12,2,-8.2,0,0,0,0
1997/12/3,1997,12,3,-8.2,0,0,0,0
1997/12/4,1997,12,4,-8.2,0,0,0,0
1997/12/5,1997,12,5,-8.2,0,0,0,0
1997/12/6,1997,12,6,-8.2,0,0,0,0
1997/12/7,1997,12,7,-8.2,0,0,0,0
1997/12/8,1997,12,8,,,,,
1997/12/9,1997,12,9,,,,,
1997/12/10,1997,12,10,,,,,
1997/12/11,1997,12,11,,,,,
1997/12/12,1997,12,12,,,,,
